lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
33632,76,273,9,1,2019-11-21 16:05:09.127000000
33632,76,274,9,1,2019-11-21 16:05:09.127000000
33632,76,275,9,1,2019-11-21 16:05:09.127000000
33632,76,297,13,1,2019-11-21 16:05:09.127000000
33632,76,298,13,1,2019-11-21 16:05:09.127000000
33632,76,299,13,1,2019-11-21 16:05:09.127000000
33632,76,300,13,1,2019-11-21 16:05:09.127000000
33632,76,301,13,1,2019-11-21 16:05:09.127000000
33632,76,302,13,1,2019-11-21 16:05:09.127000000
33632,76,303,13,1,2019-11-21 16:05:09.127000000
33632,76,304,13,1,2019-11-21 16:05:09.127000000
33632,76,305,13,1,2019-11-21 16:05:09.127000000
33632,76,306,13,1,2019-11-21 16:05:09.127000000
33632,76,307,13,1,2019-11-21 16:05:09.127000000
33632,76,309,13,1,2019-11-21 16:05:09.127000000
33632,76,310,13,1,2019-11-21 16:05:09.127000000
33632,76,311,13,1,2019-11-21 16:05:09.127000000
33632,76,312,13,1,2019-11-21 16:05:09.127000000
33632,76,313,13,1,2019-11-21 16:05:09.127000000
33633,49,273,9,1,2019-09-17 16:55:52.913000000
33633,49,274,9,1,2019-09-17 16:55:52.913000000
33633,49,275,9,1,2019-09-17 16:55:52.913000000
33633,49,297,13,1,2019-09-17 16:55:52.913000000
33633,49,298,13,1,2019-09-17 16:55:52.913000000
33633,49,299,13,1,2019-09-17 16:55:52.913000000
33633,49,300,13,1,2019-09-17 16:55:52.913000000
33633,49,301,13,1,2019-09-17 16:55:52.913000000
33633,49,302,13,1,2019-09-17 16:55:52.913000000
33633,49,303,13,1,2019-09-17 16:55:52.913000000
33633,49,304,13,1,2019-09-17 16:55:52.913000000
33633,49,305,13,1,2019-09-17 16:55:52.913000000
33633,49,306,13,1,2019-09-17 16:55:52.913000000
33633,49,307,13,1,2019-09-17 16:55:52.913000000
33633,49,309,13,1,2019-09-17 16:55:52.913000000
33633,49,310,13,1,2019-09-17 16:55:52.913000000
33633,49,311,13,1,2019-09-17 16:55:52.913000000
33633,49,312,13,1,2019-09-17 16:55:52.913000000
33633,49,313,13,1,2019-09-17 16:55:52.913000000
33633,49,269,8,1,2019-09-17 16:55:52.913000000
33633,49,270,8,1,2019-09-17 16:55:52.913000000
33633,49,271,8,1,2019-09-17 16:55:52.913000000
33636,50,269,8,1,2019-12-19 15:17:40.323000000
33636,50,270,8,1,2019-12-19 15:17:40.323000000
33636,50,271,8,1,2019-12-19 15:17:40.323000000
33636,50,273,9,1,2019-12-19 15:17:40.323000000
33636,50,274,9,1,2019-12-19 15:17:40.323000000
33636,50,275,9,1,2019-12-19 15:17:40.323000000
33636,50,297,13,1,2019-12-19 15:17:40.323000000
33636,50,298,13,1,2019-12-19 15:17:40.323000000
33636,50,299,13,1,2019-12-19 15:17:40.323000000
33636,50,300,13,1,2019-12-19 15:17:40.323000000
33636,50,301,13,1,2019-12-19 15:17:40.323000000
33636,50,302,13,1,2019-12-19 15:17:40.323000000
33636,50,303,13,1,2019-12-19 15:17:40.323000000
33636,50,304,13,1,2019-12-19 15:17:40.323000000
33636,50,305,13,1,2019-12-19 15:17:40.323000000
33636,50,306,13,1,2019-12-19 15:17:40.323000000
33636,50,307,13,1,2019-12-19 15:17:40.323000000
33636,50,309,13,1,2019-12-19 15:17:40.323000000
33636,50,310,13,1,2019-12-19 15:17:40.323000000
33636,50,311,13,1,2019-12-19 15:17:40.323000000
33636,50,312,13,1,2019-12-19 15:17:40.323000000
33636,50,313,13,1,2019-12-19 15:17:40.323000000
33641,21,139,10,2,2020-02-14 15:56:28.700000000
33641,21,140,10,2,2020-02-14 15:56:28.700000000
33641,21,388,10,1,2020-02-14 15:56:28.700000000
33641,21,389,10,1,2020-02-14 15:56:28.700000000
33642,26,139,10,2,2021-03-12 14:27:15.717000000
33642,26,140,10,2,2021-03-12 14:27:15.717000000
33642,26,388,10,1,2021-03-12 14:27:15.717000000
33642,26,389,10,1,2021-03-12 14:27:15.717000000
33646,39,269,8,1,2021-04-23 12:46:41.180000000
33646,39,270,8,1,2021-04-23 12:46:41.180000000
33646,39,271,8,1,2021-04-23 12:46:41.180000000
33646,39,273,9,1,2021-04-23 12:46:41.180000000
33646,39,274,9,1,2021-04-23 12:46:41.180000000
33646,39,275,9,1,2021-04-23 12:46:41.180000000
33646,39,297,13,1,2021-04-23 12:46:41.180000000
33646,39,298,13,1,2021-04-23 12:46:41.180000000
33646,39,299,13,1,2021-04-23 12:46:41.180000000
33646,39,300,13,1,2021-04-23 12:46:41.180000000
33646,39,301,13,1,2021-04-23 12:46:41.180000000
33646,39,302,13,1,2021-04-23 12:46:41.180000000
33646,39,303,13,1,2021-04-23 12:46:41.180000000
33646,39,304,13,1,2021-04-23 12:46:41.180000000
33646,39,305,13,1,2021-04-23 12:46:41.180000000
33646,39,306,13,1,2021-04-23 12:46:41.180000000
33646,39,307,13,1,2021-04-23 12:46:41.180000000
33646,39,309,13,1,2021-04-23 12:46:41.180000000
33646,39,310,13,1,2021-04-23 12:46:41.180000000
33646,39,311,13,1,2021-04-23 12:46:41.180000000
33646,39,312,13,1,2021-04-23 12:46:41.180000000
33646,39,313,13,1,2021-04-23 12:46:41.180000000
33661,19,368,12,1,2019-11-22 00:12:55.600000000
33661,19,369,12,1,2019-11-22 00:12:55.600000000
33661,19,370,12,1,2019-11-22 00:12:55.600000000
33661,19,371,12,1,2019-11-22 00:12:55.600000000
33661,19,372,12,1,2019-11-22 00:12:55.600000000
33667,22,368,12,1,2019-10-02 19:24:18.760000000
33667,22,369,12,1,2019-10-02 19:24:18.760000000
33667,22,370,12,1,2019-10-02 19:24:18.760000000
33667,22,371,12,1,2019-10-02 19:24:18.760000000
33667,22,372,12,1,2019-10-02 19:24:18.760000000
33669,22,368,12,1,2019-10-02 19:26:26.277000000
33669,22,369,12,1,2019-10-02 19:26:26.277000000
33669,22,370,12,1,2019-10-02 19:26:26.277000000
33669,22,371,12,1,2019-10-02 19:26:26.277000000
33669,22,372,12,1,2019-10-02 19:26:26.277000000
33671,48,368,12,1,2021-01-29 19:04:07.927000000
33671,48,369,12,1,2021-01-29 19:04:07.927000000
33671,48,370,12,1,2021-01-29 19:04:07.927000000
33671,48,371,12,1,2021-01-29 19:04:07.927000000
33671,48,372,12,1,2021-01-29 19:04:07.927000000
33674,10,368,12,1,2019-11-21 23:26:34.350000000
33674,10,369,12,1,2019-11-21 23:26:34.350000000
33674,10,370,12,1,2019-11-21 23:26:34.350000000
33674,10,371,12,1,2019-11-21 23:26:34.350000000
33674,10,372,12,1,2019-11-21 23:26:34.350000000
33684,46,368,12,1,2019-12-08 17:15:13.457000000
33684,46,369,12,1,2019-12-08 17:15:13.457000000
33684,46,370,12,1,2019-12-08 17:15:13.457000000
33684,46,371,12,1,2019-12-08 17:15:13.457000000
33684,46,372,12,1,2019-12-08 17:15:13.457000000
33685,16,368,12,1,2019-11-21 23:36:47.683000000
33685,16,369,12,1,2019-11-21 23:36:47.683000000
33685,16,370,12,1,2019-11-21 23:36:47.683000000
33685,16,371,12,1,2019-11-21 23:36:47.683000000
33685,16,372,12,1,2019-11-21 23:36:47.683000000
33686,28,139,10,2,2020-02-14 20:11:34.197000000
33686,28,140,10,2,2020-02-14 20:11:34.197000000
33686,28,388,10,1,2020-02-14 20:11:34.197000000
33686,28,389,10,1,2020-02-14 20:11:34.197000000
33689,17,368,12,1,2019-11-22 00:19:53.910000000
33689,17,369,12,1,2019-11-22 00:19:53.910000000
33689,17,370,12,1,2019-11-22 00:19:53.910000000
33689,17,371,12,1,2019-11-22 00:19:53.910000000
33689,17,372,12,1,2019-11-22 00:19:53.910000000
33690,20,139,10,2,2020-02-13 15:00:35.887000000
33690,20,140,10,2,2020-02-13 15:00:35.887000000
33690,20,388,10,1,2020-02-13 15:00:35.887000000
33690,20,389,10,1,2020-02-13 15:00:35.887000000
33692,21,139,10,2,2021-03-11 17:42:07.470000000
33692,21,140,10,2,2021-03-11 17:42:07.470000000
33692,21,388,10,1,2021-03-11 17:42:07.470000000
33692,21,389,10,1,2021-03-11 17:42:07.470000000
33693,23,368,12,1,2020-12-09 18:10:27.803000000
33693,23,369,12,1,2020-12-09 18:10:27.803000000
33693,23,370,12,1,2020-12-09 18:10:27.803000000
33693,23,371,12,1,2020-12-09 18:10:27.803000000
33693,23,372,12,1,2020-12-09 18:10:27.803000000
33695,26,368,12,1,2019-11-21 23:54:12.830000000
33695,26,369,12,1,2019-11-21 23:54:12.830000000
33695,26,370,12,1,2019-11-21 23:54:12.830000000
33695,26,371,12,1,2019-11-21 23:54:12.830000000
33695,26,372,12,1,2019-11-21 23:54:12.830000000
33696,18,368,12,1,2019-10-02 19:50:32.450000000
33696,18,369,12,1,2019-10-02 19:50:32.450000000
33696,18,370,12,1,2019-10-02 19:50:32.450000000
33696,18,371,12,1,2019-10-02 19:50:32.450000000
33696,18,372,12,1,2019-10-02 19:50:32.450000000
33707,21,368,12,1,2020-06-19 23:00:27.293000000
33707,21,369,12,1,2020-06-19 23:00:27.293000000
33707,21,370,12,1,2020-06-19 23:00:27.293000000
33707,21,371,12,1,2020-06-19 23:00:27.293000000
33707,21,372,12,1,2020-06-19 23:00:27.293000000
33718,25,139,10,2,2021-06-18 18:11:59.037000000
33718,25,140,10,2,2021-06-18 18:11:59.037000000
33718,25,388,10,1,2021-06-18 18:11:59.037000000
33718,25,389,10,1,2021-06-18 18:11:59.037000000
33733,19,139,10,2,2020-02-13 15:03:55.280000000
33733,19,140,10,2,2020-02-13 15:03:55.280000000
33733,19,388,10,1,2020-02-13 15:03:55.280000000
33733,19,389,10,1,2020-02-13 15:03:55.280000000
33735,19,139,10,2,2020-02-13 15:07:16.533000000
33735,19,140,10,2,2020-02-13 15:07:16.533000000
33735,19,388,10,1,2020-02-13 15:07:16.533000000
33735,19,389,10,1,2020-02-13 15:07:16.533000000
33736,20,139,10,2,2020-02-13 15:23:53.833000000
33736,20,140,10,2,2020-02-13 15:23:53.833000000
33736,20,388,10,1,2020-02-13 15:23:53.833000000
33736,20,389,10,1,2020-02-13 15:23:53.833000000
33737,20,139,10,2,2020-02-14 15:06:48.650000000
33737,20,140,10,2,2020-02-14 15:06:48.650000000
33737,20,388,10,1,2020-02-14 15:06:48.650000000
33737,20,389,10,1,2020-02-14 15:06:48.650000000
33738,18,139,10,2,2020-02-14 15:20:13.007000000
33738,18,140,10,2,2020-02-14 15:20:13.007000000
33738,18,388,10,1,2020-02-14 15:20:13.007000000
33738,18,389,10,1,2020-02-14 15:20:13.007000000
33739,18,139,10,2,2020-02-21 15:02:33.657000000
33739,18,140,10,2,2020-02-21 15:02:33.657000000
33739,18,388,10,1,2020-02-21 15:02:33.657000000
33739,18,389,10,1,2020-02-21 15:02:33.657000000
33747,35,368,12,1,2021-02-05 16:09:11.560000000
33747,35,369,12,1,2021-02-05 16:09:11.560000000
33747,35,370,12,1,2021-02-05 16:09:11.560000000
33747,35,371,12,1,2021-02-05 16:09:11.560000000
33747,35,372,12,1,2021-02-05 16:09:11.560000000
33751,42,368,12,1,2021-12-10 18:06:33.513000000
33751,42,369,12,1,2021-12-10 18:06:33.513000000
33751,42,370,12,1,2021-12-10 18:06:33.513000000
33751,42,371,12,1,2021-12-10 18:06:33.513000000
33751,42,372,12,1,2021-12-10 18:06:33.513000000
33755,22,368,12,1,2019-10-02 20:04:21.393000000
33755,22,369,12,1,2019-10-02 20:04:21.393000000
33755,22,370,12,1,2019-10-02 20:04:21.393000000
33755,22,371,12,1,2019-10-02 20:04:21.393000000
33755,22,372,12,1,2019-10-02 20:04:21.393000000
33756,23,368,12,1,2019-10-02 20:15:41.270000000
33756,23,369,12,1,2019-10-02 20:15:41.270000000
33756,23,370,12,1,2019-10-02 20:15:41.270000000
33756,23,371,12,1,2019-10-02 20:15:41.270000000
33756,23,372,12,1,2019-10-02 20:15:41.270000000
33763,14,368,12,1,2019-10-02 20:19:30.550000000
33763,14,369,12,1,2019-10-02 20:19:30.550000000
33763,14,370,12,1,2019-10-02 20:19:30.550000000
33763,14,371,12,1,2019-10-02 20:19:30.550000000
33763,14,372,12,1,2019-10-02 20:19:30.550000000
33766,25,368,12,1,2019-11-21 23:29:39.467000000
33766,25,369,12,1,2019-11-21 23:29:39.467000000
33766,25,370,12,1,2019-11-21 23:29:39.467000000
33766,25,371,12,1,2019-11-21 23:29:39.467000000
33766,25,372,12,1,2019-11-21 23:29:39.467000000
33767,36,368,12,1,2019-10-02 20:36:43.967000000
33767,36,369,12,1,2019-10-02 20:36:43.967000000
33767,36,370,12,1,2019-10-02 20:36:43.967000000
33767,36,371,12,1,2019-10-02 20:36:43.967000000
33767,36,372,12,1,2019-10-02 20:36:43.967000000
33768,23,368,12,1,2019-10-02 20:17:52.947000000
33768,23,369,12,1,2019-10-02 20:17:52.947000000
33768,23,370,12,1,2019-10-02 20:17:52.947000000
33768,23,371,12,1,2019-10-02 20:17:52.947000000
33768,23,372,12,1,2019-10-02 20:17:52.947000000
33771,42,368,12,1,2020-10-23 11:48:42.623000000
33771,42,369,12,1,2020-10-23 11:48:42.623000000
33771,42,370,12,1,2020-10-23 11:48:42.623000000
33771,42,371,12,1,2020-10-23 11:48:42.623000000
33771,42,372,12,1,2020-10-23 11:48:42.623000000
33774,15,368,12,1,2019-12-06 14:18:22.077000000
33774,15,369,12,1,2019-12-06 14:18:22.077000000
33774,15,370,12,1,2019-12-06 14:18:22.077000000
33774,15,371,12,1,2019-12-06 14:18:22.077000000
33774,15,372,12,1,2019-12-06 14:18:22.077000000
33784,21,139,10,2,2020-02-14 17:24:43.047000000
33784,21,140,10,2,2020-02-14 17:24:43.047000000
33784,21,388,10,1,2020-02-14 17:24:43.047000000
33784,21,389,10,1,2020-02-14 17:24:43.047000000
33785,34,139,10,2,2020-02-14 17:25:41.987000000
33785,34,140,10,2,2020-02-14 17:25:41.987000000
33785,34,388,10,1,2020-02-14 17:25:41.987000000
33785,34,389,10,1,2020-02-14 17:25:41.987000000
33786,16,139,10,2,2020-02-14 17:26:33.530000000
33786,16,140,10,2,2020-02-14 17:26:33.530000000
33786,16,388,10,1,2020-02-14 17:26:33.530000000
33786,16,389,10,1,2020-02-14 17:26:33.530000000
33787,22,139,10,2,2020-03-07 18:00:31.650000000
33787,22,140,10,2,2020-03-07 18:00:31.650000000
33787,22,388,10,1,2020-03-07 18:00:31.650000000
33787,22,389,10,1,2020-03-07 18:00:31.650000000
33788,15,139,10,2,2020-02-14 19:47:57.890000000
33788,15,140,10,2,2020-02-14 19:47:57.890000000
33788,15,388,10,1,2020-02-14 19:47:57.890000000
33788,15,389,10,1,2020-02-14 19:47:57.890000000
33789,31,139,10,2,2020-03-07 17:15:01.167000000
33789,31,140,10,2,2020-03-07 17:15:01.167000000
33789,31,388,10,1,2020-03-07 17:15:01.167000000
33789,31,389,10,1,2020-03-07 17:15:01.167000000
33790,20,139,10,2,2020-02-28 19:37:39.653000000
33790,20,140,10,2,2020-02-28 19:37:39.653000000
33790,20,388,10,1,2020-02-28 19:37:39.653000000
33790,20,389,10,1,2020-02-28 19:37:39.653000000
33791,15,139,10,2,2020-02-14 19:36:03.567000000
33791,15,140,10,2,2020-02-14 19:36:03.567000000
33791,15,388,10,1,2020-02-14 19:36:03.567000000
33791,15,389,10,1,2020-02-14 19:36:03.567000000
33792,28,139,10,2,2020-03-13 17:32:32.197000000
33792,28,140,10,2,2020-03-13 17:32:32.197000000
33792,28,388,10,1,2020-03-13 17:32:32.197000000
33792,28,389,10,1,2020-03-13 17:32:32.197000000
33793,20,139,10,2,2020-10-09 14:39:09.607000000
33793,20,140,10,2,2020-10-09 14:39:09.607000000
33793,20,388,10,1,2020-10-09 14:39:09.607000000
33793,20,389,10,1,2020-10-09 14:39:09.607000000
33794,121,139,10,2,2021-05-28 14:46:35.160000000
33794,121,140,10,2,2021-05-28 14:46:35.160000000
33794,121,388,10,1,2021-05-28 14:46:35.160000000
33794,121,389,10,1,2021-05-28 14:46:35.160000000
33795,29,139,10,2,2020-02-13 18:29:06.697000000
33795,29,140,10,2,2020-02-13 18:29:06.697000000
33795,29,388,10,1,2020-02-13 18:29:06.697000000
33795,29,389,10,1,2020-02-13 18:29:06.697000000
33796,17,139,10,2,2020-02-13 18:29:06.907000000
33796,17,140,10,2,2020-02-13 18:29:06.907000000
33796,17,388,10,1,2020-02-13 18:29:06.907000000
33796,17,389,10,1,2020-02-13 18:29:06.907000000
33797,28,389,10,1,2020-06-12 15:28:40.363000000
33797,28,139,10,2,2020-06-12 15:28:40.363000000
33797,28,140,10,2,2020-06-12 15:28:40.363000000
33797,28,388,10,1,2020-06-12 15:28:40.363000000
33799,15,139,10,2,2020-02-14 17:00:49.940000000
33799,15,140,10,2,2020-02-14 17:00:49.940000000
33799,15,388,10,1,2020-02-14 17:00:49.940000000
33799,15,389,10,1,2020-02-14 17:00:49.940000000
33800,26,139,10,2,2021-06-18 16:38:26.077000000
33800,26,140,10,2,2021-06-18 16:38:26.077000000
33800,26,388,10,1,2021-06-18 16:38:26.077000000
33800,26,389,10,1,2021-06-18 16:38:26.077000000
33801,22,139,10,2,2020-02-21 17:14:31.503000000
33801,22,140,10,2,2020-02-21 17:14:31.503000000
33801,22,388,10,1,2020-02-21 17:14:31.503000000
33801,22,389,10,1,2020-02-21 17:14:31.503000000
33802,32,139,10,2,2021-10-01 14:36:00.950000000
33802,32,140,10,2,2021-10-01 14:36:00.950000000
33802,32,388,10,1,2021-10-01 14:36:00.950000000
33802,32,389,10,1,2021-10-01 14:36:00.950000000
33803,39,139,10,2,2021-04-22 14:02:58.197000000
33803,39,140,10,2,2021-04-22 14:02:58.197000000
33803,39,388,10,1,2021-04-22 14:02:58.197000000
33803,39,389,10,1,2021-04-22 14:02:58.197000000
33810,15,370,12,1,2019-11-23 00:20:47.073000000
33810,15,371,12,1,2019-11-23 00:20:47.073000000
33810,15,372,12,1,2019-11-23 00:20:47.073000000
33813,15,370,12,1,2019-11-22 23:51:46.987000000
33813,15,371,12,1,2019-11-22 23:51:46.987000000
33813,15,372,12,1,2019-11-22 23:51:46.987000000
33818,15,370,12,1,2019-11-22 23:59:43.670000000
33818,15,371,12,1,2019-11-22 23:59:43.670000000
33818,15,372,12,1,2019-11-22 23:59:43.670000000
33820,21,139,10,2,2020-02-13 18:29:06.557000000
33820,21,140,10,2,2020-02-13 18:29:06.557000000
33820,21,388,10,1,2020-02-13 18:29:06.557000000
33820,21,389,10,1,2020-02-13 18:29:06.557000000
33821,25,139,10,2,2021-03-11 20:09:09.413000000
33821,25,140,10,2,2021-03-11 20:09:09.413000000
33821,25,388,10,1,2021-03-11 20:09:09.413000000
33821,25,389,10,1,2021-03-11 20:09:09.413000000
33822,31,139,10,2,2021-05-26 21:58:51.993000000
33822,31,140,10,2,2021-05-26 21:58:51.993000000
33822,31,388,10,1,2021-05-26 21:58:51.993000000
33822,31,389,10,1,2021-05-26 21:58:51.993000000
33823,26,139,10,2,2020-02-13 14:39:15.067000000
33823,26,140,10,2,2020-02-13 14:39:15.067000000
33823,26,388,10,1,2020-02-13 14:39:15.067000000
33823,26,389,10,1,2020-02-13 14:39:15.067000000
33824,29,139,10,2,2020-02-13 14:39:15.220000000
33824,29,140,10,2,2020-02-13 14:39:15.220000000
33824,29,388,10,1,2020-02-13 14:39:15.220000000
33824,29,389,10,1,2020-02-13 14:39:15.220000000
33825,17,139,10,2,2020-02-13 14:39:15.290000000
33825,17,140,10,2,2020-02-13 14:39:15.290000000
33825,17,388,10,1,2020-02-13 14:39:15.290000000
33825,17,389,10,1,2020-02-13 14:39:15.290000000
33826,18,139,10,2,2020-02-13 14:39:15.360000000
33826,18,140,10,2,2020-02-13 14:39:15.360000000
33826,18,388,10,1,2020-02-13 14:39:15.360000000
33826,18,389,10,1,2020-02-13 14:39:15.360000000
33827,45,139,10,2,2020-02-13 14:39:15.440000000
33827,45,140,10,2,2020-02-13 14:39:15.440000000
33827,45,388,10,1,2020-02-13 14:39:15.440000000
33827,45,389,10,1,2020-02-13 14:39:15.440000000
33828,25,139,10,2,2021-12-20 15:15:03.913000000
33828,25,140,10,2,2021-12-20 15:15:03.913000000
33828,25,388,10,1,2021-12-20 15:15:03.913000000
33828,25,389,10,1,2021-12-20 15:15:03.913000000
33829,42,139,10,2,2020-02-14 16:00:13.353000000
33829,42,140,10,2,2020-02-14 16:00:13.353000000
33829,42,388,10,1,2020-02-14 16:00:13.353000000
33829,42,389,10,1,2020-02-14 16:00:13.353000000
33830,22,139,10,2,2021-03-12 14:26:36.130000000
33830,22,140,10,2,2021-03-12 14:26:36.130000000
33830,22,388,10,1,2021-03-12 14:26:36.130000000
33830,22,389,10,1,2021-03-12 14:26:36.130000000
33831,35,139,10,2,2021-03-12 14:27:51.810000000
33831,35,140,10,2,2021-03-12 14:27:51.810000000
33831,35,388,10,1,2021-03-12 14:27:51.810000000
33831,35,389,10,1,2021-03-12 14:27:51.810000000
33832,16,139,10,2,2020-02-21 16:56:03.963000000
33832,16,140,10,2,2020-02-21 16:56:03.963000000
33832,16,388,10,1,2020-02-21 16:56:03.963000000
33832,16,389,10,1,2020-02-21 16:56:03.963000000
33833,20,368,12,1,2021-12-10 13:56:34.353000000
33833,20,369,12,1,2021-12-10 13:56:34.353000000
33833,20,370,12,1,2021-12-10 13:56:34.353000000
33833,20,371,12,1,2021-12-10 13:56:34.353000000
33833,20,372,12,1,2021-12-10 13:56:34.353000000
33834,18,370,12,1,2021-09-03 12:08:00.377000000
33834,18,371,12,1,2021-09-03 12:08:00.377000000
33834,18,372,12,1,2021-09-03 12:08:00.377000000
33906,55,368,12,1,2022-01-14 13:56:33.523000000
33906,55,369,12,1,2022-01-14 13:56:33.523000000
33906,55,370,12,1,2022-01-14 13:56:33.523000000
33906,55,371,12,1,2022-01-14 13:56:33.523000000
33906,55,372,12,1,2022-01-14 13:56:33.523000000
33907,15,370,12,1,2021-11-05 13:16:57.173000000
33907,15,371,12,1,2021-11-05 13:16:57.173000000
33907,15,372,12,1,2021-11-05 13:16:57.173000000
33908,15,370,12,1,2019-11-23 00:39:35.030000000
33908,15,371,12,1,2019-11-23 00:39:35.030000000
33908,15,372,12,1,2019-11-23 00:39:35.030000000
33909,13,370,12,1,2019-11-23 00:28:09.290000000
33909,13,371,12,1,2019-11-23 00:28:09.290000000
33909,13,372,12,1,2019-11-23 00:28:09.290000000
33910,19,370,12,1,2021-05-07 11:47:54.180000000
33910,19,371,12,1,2021-05-07 11:47:54.180000000
33910,19,372,12,1,2021-05-07 11:47:54.180000000
33912,16,370,12,1,2019-10-02 20:28:49
33912,16,371,12,1,2019-10-02 20:28:49
33912,16,372,12,1,2019-10-02 20:28:49
33915,17,370,12,1,2019-12-06 16:36:18.420000000
33915,17,371,12,1,2019-12-06 16:36:18.420000000
33915,17,372,12,1,2019-12-06 16:36:18.420000000
33922,12,370,12,1,2019-11-23 00:08:07.147000000
33922,12,371,12,1,2019-11-23 00:08:07.147000000
33922,12,372,12,1,2019-11-23 00:08:07.147000000
33923,14,370,12,1,2019-10-02 20:31:06.967000000
33923,14,371,12,1,2019-10-02 20:31:06.967000000
33923,14,372,12,1,2019-10-02 20:31:06.967000000
33924,12,370,12,1,2019-11-22 23:55:36.480000000
33924,12,371,12,1,2019-11-22 23:55:36.480000000
33924,12,372,12,1,2019-11-22 23:55:36.480000000
33929,8,370,12,1,2019-11-23 00:32:48.167000000
33929,8,371,12,1,2019-11-23 00:32:48.167000000
33929,8,372,12,1,2019-11-23 00:32:48.167000000
33930,27,368,12,1,2021-06-04 12:40:22.530000000
33930,27,369,12,1,2021-06-04 12:40:22.530000000
33930,27,370,12,1,2021-06-04 12:40:22.530000000
33930,27,371,12,1,2021-06-04 12:40:22.530000000
33930,27,372,12,1,2021-06-04 12:40:22.530000000
33933,30,370,12,1,2019-11-23 00:35:36.270000000
33933,30,371,12,1,2019-11-23 00:35:36.270000000
33933,30,372,12,1,2019-11-23 00:35:36.270000000
33937,18,370,12,1,2019-10-25 16:13:41.327000000
33937,18,371,12,1,2019-10-25 16:13:41.327000000
33937,18,372,12,1,2019-10-25 16:13:41.327000000
33941,23,370,12,1,2019-10-02 20:32:30.520000000
33941,23,371,12,1,2019-10-02 20:32:30.520000000
33941,23,372,12,1,2019-10-02 20:32:30.520000000
33942,44,236,11,2,2021-07-23 21:52:48.843000000
33943,20,228,9,2,2021-11-19 18:19:35.023000000
33943,20,238,9,2,2021-11-19 18:19:35.023000000
33943,20,239,8,1,2021-11-19 18:19:35.023000000
33943,20,240,8,1,2021-11-19 18:19:35.023000000
33944,23,228,9,2,2021-10-15 21:56:16.440000000
33944,23,238,9,2,2021-10-15 21:56:16.440000000
33944,23,239,8,1,2021-10-15 21:56:16.440000000
33944,23,240,8,1,2021-10-15 21:56:16.440000000
33945,15,228,9,2,2021-01-27 21:53:15.557000000
33945,15,238,9,2,2021-01-27 21:53:15.557000000
33945,15,239,8,1,2021-01-27 21:53:15.557000000
33945,15,240,8,1,2021-01-27 21:53:15.557000000
33946,13,228,9,2,2021-10-15 22:02:42.813000000
33946,13,238,9,2,2021-10-15 22:02:42.813000000
33946,13,239,8,1,2021-10-15 22:02:42.813000000
33946,13,240,8,1,2021-10-15 22:02:42.813000000
33947,20,228,9,2,2021-09-22 15:55:26.237000000
33947,20,238,9,2,2021-09-22 15:55:26.237000000
33947,20,239,8,1,2021-09-22 15:55:26.237000000
33947,20,240,8,1,2021-09-22 15:55:26.237000000
33949,21,228,9,2,2021-11-19 19:46:55.437000000
33949,21,238,9,2,2021-11-19 19:46:55.437000000
33949,21,239,8,1,2021-11-19 19:46:55.437000000
33949,21,240,8,1,2021-11-19 19:46:55.437000000
33950,33,228,9,2,2021-11-19 19:49:47.997000000
33950,33,238,9,2,2021-11-19 19:49:47.997000000
33950,33,239,8,1,2021-11-19 19:49:47.997000000
33950,33,240,8,1,2021-11-19 19:49:47.997000000
33952,15,228,9,2,2021-11-19 18:35:37.120000000
33952,15,238,9,2,2021-11-19 18:35:37.120000000
33952,15,239,8,1,2021-11-19 18:35:37.120000000
33952,15,240,8,1,2021-11-19 18:35:37.120000000
33954,24,228,9,2,2021-12-28 23:11:26.667000000
33954,24,238,9,2,2021-12-28 23:11:26.667000000
33954,24,239,8,1,2021-12-28 23:11:26.667000000
33954,24,240,8,1,2021-12-28 23:11:26.667000000
33958,14,370,12,1,2019-10-16 20:45:48.910000000
33958,14,371,12,1,2019-10-16 20:45:48.910000000
33958,14,372,12,1,2019-10-16 20:45:48.910000000
33959,32,228,9,2,2021-10-15 22:12:07.627000000
33959,32,238,9,2,2021-10-15 22:12:07.627000000
33959,32,239,8,1,2021-10-15 22:12:07.627000000
33959,32,240,8,1,2021-10-15 22:12:07.627000000
33960,22,228,9,2,2021-01-27 23:19:49.803000000
33960,22,238,9,2,2021-01-27 23:19:49.803000000
33960,22,239,8,1,2021-01-27 23:19:49.803000000
33960,22,240,8,1,2021-01-27 23:19:49.803000000
33961,18,370,12,1,2019-11-23 00:23:06.670000000
33961,18,371,12,1,2019-11-23 00:23:06.670000000
33961,18,372,12,1,2019-11-23 00:23:06.670000000
33966,18,370,12,1,2019-10-02 20:34:27.167000000
33966,18,371,12,1,2019-10-02 20:34:27.167000000
33966,18,372,12,1,2019-10-02 20:34:27.167000000
33967,25,370,12,1,2021-02-19 15:26:00.950000000
33967,25,371,12,1,2021-02-19 15:26:00.950000000
33967,25,372,12,1,2021-02-19 15:26:00.950000000
33969,15,368,12,1,2019-10-02 20:21:45.993000000
33969,15,369,12,1,2019-10-02 20:21:45.993000000
33974,19,368,12,1,2019-10-02 20:23:49.530000000
33974,19,369,12,1,2019-10-02 20:23:49.530000000
33975,25,368,12,1,2021-07-02 13:38:55.370000000
